Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,
2017,3,13,0,45,6.6000000000000005,5.800000000000001,0,0,0,94.94,144.47,0.13,990,1.7000000000000002,N/A
2017,3,13,1,0,6.6000000000000005,5.800000000000001,0,0,0,94.94,143.77,0.13,990,1.7000000000000002,N/A
2017,3,13,1,15,6.6000000000000005,5.800000000000001,0,0,0,94.94,142.77,0.13,990,1.7000000000000002,N/A
2017,3,13,1,30,6.6000000000000005,5.800000000000001,0,0,0,94.94,141.48,0.13,990,1.7000000000000002,N/A
2017,3,13,1,45,6.6000000000000005,5.800000000000001,0,0,0,94.94,139.95000000000002,0.13,990,1.7000000000000002,N/A
2017,3,13,2,0,6.4,5.7,0,0,0,95.16,138.19,0.13,990,1.6,N/A
2017,3,13,2,15,6.4,5.7,0,0,0,95.16,136.23,0.13,990,1.6,N/A
2017,3,13,2,30,6.4,5.7,0,0,0,95.16,134.11,0.13,990,1.6,N/A
2017,3,13,2,45,6.4,5.5,0,0,0,94.15,131.84,0.13,990,1.5,N/A
2017,3,13,3,0,6.4,5.5,0,0,0,94.15,129.44,0.13,990,1.5,N/A
2017,3,13,3,15,6.4,5.5,0,0,0,94.15,126.94,0.13,990,1.5,N/A
2017,3,13,3,30,6.4,5.5,0,0,0,94.15,124.35000000000001,0.13,990,1.5,N/A
2017,3,13,3,45,6.4,5.4,0,0,0,93.33,121.69,0.13,990,1.4000000000000001,N/A
2017,3,13,4,0,6.4,5.4,0,0,0,93.42,118.96000000000001,0.13,991,1.4000000000000001,N/A
2017,3,13,4,15,6.5,5.4,0,0,0,92.78,116.17,0.13,991,1.3,N/A
2017,3,13,4,30,6.5,5.4,0,0,0,92.78,113.34,0.13,991,1.3,N/A
2017,3,13,4,45,6.5,5.300000000000001,0,0,0,92.22,110.48,0.13,991,1.2000000000000002,N/A
2017,3,13,5,0,6.6000000000000005,5.300000000000001,0,0,0,91.59,107.58,0.13,991,1.2000000000000002,N/A
2017,3,13,5,15,6.7,5.300000000000001,0,0,0,90.96000000000001,104.67,0.13,991,1.1,N/A
2017,3,13,5,30,6.800000000000001,5.300000000000001,0,0,0,90.34,101.73,0.13,991,1,N/A
2017,3,13,5,45,6.9,5.300000000000001,0,0,0,89.74,98.78,0.13,992,0.9,N/A
2017,3,13,6,0,7,5.300000000000001,0,0,0,89.13,95.83,0.13,992,0.8,N/A
2017,3,13,6,15,7.2,5.300000000000001,0,0,0,87.92,92.87,0.13,992,0.7000000000000001,N/A
2017,3,13,6,30,7.5,5.300000000000001,0,0,0,86.13,89.45,0.13,992,0.6000000000000001,N/A
2017,3,13,6,45,7.800000000000001,5.9,15,0,15,87.61,86.75,0.13,992,0.6000000000000001,N/A
2017,3,13,7,0,8.1,5.9,32,0,32,85.85000000000001,83.9,0.13,992,0.5,N/A
2017,3,13,7,15,8.4,5.9,53,9,55,84.12,81.03,0.13,992,0.5,N/A
2017,3,13,7,30,8.700000000000001,5.9,75,31,81,82.52,78.16,0.13,993,0.5,N/A
2017,3,13,7,45,9,5.9,97,54,110,81.18,75.31,0.13,993,0.5,N/A
2017,3,13,8,0,9.3,5.9,112,442,245,79.56,72.49,0.13,993,0.5,N/A
2017,3,13,8,15,9.700000000000001,5.9,123,493,294,77.46000000000001,69.71000000000001,0.13,993,0.6000000000000001,N/A
2017,3,13,8,30,10,5.9,164,114,209,75.92,66.98,0.13,993,0.8,N/A
2017,3,13,8,45,10.3,6.4,135,596,394,76.56,64.31,0.13,993,0.9,N/A
2017,3,13,9,0,10.700000000000001,6.4,142,628,440,74.55,61.7,0.13,993,1,N/A
2017,3,13,9,15,10.9,6.4,149,656,485,73.57000000000001,59.17,0.13,993,1.2000000000000002,N/A
2017,3,13,9,30,11.200000000000001,6.4,154,680,527,72.12,56.730000000000004,0.13,993,1.4000000000000001,N/A
2017,3,13,9,45,11.5,7.1000000000000005,151,720,570,74.23,54.39,0.13,993,1.6,N/A
2017,3,13,10,0,11.8,7.1000000000000005,155,738,608,72.85000000000001,52.17,0.13,994,1.8,N/A
2017,3,13,10,15,12,7.1000000000000005,159,753,642,71.9,50.1,0.13,994,2,N/A
2017,3,13,10,30,12.200000000000001,7.1000000000000005,162,766,672,70.96000000000001,48.17,0.13,994,2.2,N/A
2017,3,13,10,45,12.4,7.5,327,229,485,72.25,46.42,0.13,994,2.3000000000000003,N/A
2017,3,13,11,0,12.5,7.5,152,814,729,71.78,44.88,0.13,994,2.5,N/A
2017,3,13,11,15,12.700000000000001,7.5,346,248,525,70.84,43.550000000000004,0.13,994,2.6,N/A
2017,3,13,11,30,12.8,7.5,360,202,509,70.38,42.46,0.13,994,2.8000000000000003,N/A
2017,3,13,11,45,12.9,7.800000000000001,367,194,511,71.22,41.63,0.13,994,2.9000000000000004,N/A
2017,3,13,12,0,13,7.800000000000001,371,152,486,70.75,41.09,0.13,994,3.1,N/A
2017,3,13,12,15,13.100000000000001,7.800000000000001,314,36,341,70.29,40.83,0.13,994,3.2,N/A
2017,3,13,12,30,13.100000000000001,7.800000000000001,373,156,491,70.29,40.86,0.13,994,3.3000000000000003,N/A
2017,3,13,12,45,13.100000000000001,7.9,371,161,492,70.86,41.19,0.13,994,3.4000000000000004,N/A
2017,3,13,13,0,13.100000000000001,7.9,321,45,354,70.86,41.800000000000004,0.13,994,3.6,N/A
2017,3,13,13,15,13.100000000000001,7.9,188,5,191,70.86,42.69,0.13,994,3.6,N/A
2017,3,13,13,30,13,7.9,322,58,364,71.32000000000001,43.84,0.13,994,3.7,N/A
2017,3,13,13,45,13,7.9,332,252,510,71.11,45.22,0.13,994,3.7,N/A
2017,3,13,14,0,12.9,7.9,311,301,517,71.57000000000001,46.81,0.13,994,3.8000000000000003,N/A
2017,3,13,14,15,12.8,7.9,313,126,396,72.04,48.6,0.13,994,3.8000000000000003,N/A
2017,3,13,14,30,12.700000000000001,7.9,296,113,368,72.51,50.56,0.13,994,3.8000000000000003,N/A
2017,3,13,14,45,12.600000000000001,7.7,273,84,323,72.04,52.68,0.13,994,3.8000000000000003,N/A
2017,3,13,15,0,12.5,7.7,249,65,287,72.51,54.92,0.13,994,3.8000000000000003,N/A
2017,3,13,15,15,12.3,7.7,243,125,311,73.47,57.28,0.13,994,3.7,N/A
2017,3,13,15,30,12.200000000000001,7.7,222,189,317,73.95,59.74,0.13,994,3.6,N/A
2017,3,13,15,45,12,7.6000000000000005,202,157,276,74.26,62.29,0.13,994,3.5,N/A
2017,3,13,16,0,11.9,7.6000000000000005,181,133,237,74.83,64.91,0.13,995,3.4000000000000004,N/A
2017,3,13,16,15,11.600000000000001,7.6000000000000005,46,0,46,76.32000000000001,67.6,0.13,995,3.1,N/A
2017,3,13,16,30,11.3,7.6000000000000005,124,19,130,77.84,70.34,0.13,995,2.8000000000000003,N/A
2017,3,13,16,45,10.9,8,83,568,247,82.02,73.13,0.13,995,2.5,N/A
2017,3,13,17,0,10.600000000000001,8,74,509,198,83.67,75.95,0.13,995,2.2,N/A
2017,3,13,17,15,10.200000000000001,7.9,64,433,148,85.93,78.8,0.13,995,2.1,N/A
2017,3,13,17,30,9.8,7.9,52,339,101,88.25,81.67,0.13,995,2,N/A
2017,3,13,17,45,9.4,7.2,37,224,59,86.29,84.54,0.13,996,2,N/A
2017,3,13,18,0,8.9,7.2,20,92,25,89.24,87.37,0.13,996,1.9000000000000001,N/A
2017,3,13,18,15,8.8,7.2,0,0,0,89.84,90,0.13,996,1.9000000000000001,N/A
2017,3,13,18,30,8.700000000000001,7.2,0,0,0,90.45,93.52,0.13,996,1.8,N/A
2017,3,13,18,45,8.5,6.9,0,0,0,89.81,96.47,0.13,996,1.8,N/A
2017,3,13,19,0,8.4,6.9,0,0,0,90.42,99.42,0.13,996,1.8,N/A
2017,3,13,19,15,8.3,6.9,0,0,0,91.04,102.36,0.13,996,1.8,N/A
2017,3,13,19,30,8.3,6.9,0,0,0,91.13,105.28,0.13,997,1.8,N/A
2017,3,13,19,45,8.200000000000001,6.800000000000001,0,0,0,90.86,108.19,0.13,997,1.7000000000000002,N/A
2017,3,13,20,0,8.200000000000001,6.800000000000001,0,0,0,90.86,111.07000000000001,0.13,997,1.7000000000000002,N/A
2017,3,13,20,15,8.1,6.800000000000001,0,0,0,91.47,113.92,0.13,997,1.7000000000000002,N/A
2017,3,13,20,30,8,6.800000000000001,0,0,0,92.10000000000001,116.73,0.13,997,1.7000000000000002,N/A
2017,3,13,20,45,7.9,6.5,0,0,0,91.10000000000001,119.49000000000001,0.13,997,1.7000000000000002,N/A
2017,3,13,21,0,7.800000000000001,6.5,0,0,0,91.72,122.19,0.13,997,1.7000000000000002,N/A
2017,3,13,21,15,7.7,6.5,0,0,0,92.35000000000001,124.83,0.13,997,1.7000000000000002,N/A
2017,3,13,21,30,7.6000000000000005,6.5,0,0,0,92.98,127.38000000000001,0.13,997,1.7000000000000002,N/A
2017,3,13,21,45,7.6000000000000005,6.300000000000001,0,0,0,91.38,129.84,0.13,997,1.6,N/A
2017,3,13,22,0,7.5,6.300000000000001,0,0,0,92,132.19,0.13,997,1.6,N/A
2017,3,13,22,15,7.4,6.300000000000001,0,0,0,92.63,134.41,0.13,997,1.6,N/A
2017,3,13,22,30,7.300000000000001,6.300000000000001,0,0,0,93.27,136.48,0.13,997,1.6,N/A
2017,3,13,22,45,7.300000000000001,6.1000000000000005,0,0,0,92.24,138.37,0.13,997,1.6,N/A
2017,3,13,23,0,7.2,6.1000000000000005,0,0,0,92.88,140.05,0.13,997,1.6,N/A
2017,3,13,23,15,7.2,6.1000000000000005,0,0,0,92.88,141.51,0.13,997,1.7000000000000002,N/A
2017,3,13,23,30,7.2,6.1000000000000005,0,0,0,92.88,142.70000000000002,0.13,997,1.7000000000000002,N/A
2017,3,13,23,45,7.1000000000000005,6,0,0,0,92.75,143.62,0.13,997,1.7000000000000002,N/A
2017,3,14,0,0,7.1000000000000005,6,0,0,0,92.75,144.22,0.13,997,1.7000000000000002,N/A
2017,3,14,0,15,7.1000000000000005,6,0,0,0,92.75,144.5,0.13,997,1.7000000000000002,N/A
2017,3,14,0,30,7.1000000000000005,6,0,0,0,92.75,144.45000000000002,0.13,997,1.7000000000000002,N/A
2017,3,14,0,45,7,6,0,0,0,93.22,144.07,0.13,997,1.7000000000000002,N/A
2017,3,14,1,0,7,6,0,0,0,93.22,143.37,0.13,997,1.8,N/A
2017,3,14,1,15,7,6,0,0,0,93.22,142.37,0.13,997,1.8,N/A
2017,3,14,1,30,7,6,0,0,0,93.22,141.09,0.13,997,1.8,N/A
2017,3,14,1,45,7,6,0,0,0,93.22,139.56,0.13,997,1.8,N/A
2017,3,14,2,0,6.9,6,0,0,0,93.67,137.81,0.13,997,1.8,N/A
2017,3,14,2,15,6.9,6,0,0,0,93.67,135.86,0.13,997,1.8,N/A
2017,3,14,2,30,6.9,6,0,0,0,93.67,133.75,0.13,997,1.8,N/A
2017,3,14,2,45,6.9,6,0,0,0,93.72,131.49,0.13,997,1.8,N/A
2017,3,14,3,0,6.9,6,0,0,0,93.72,129.1,0.13,997,1.8,N/A
2017,3,14,3,15,6.9,6,0,0,0,93.72,126.61,0.13,997,1.8,N/A
2017,3,14,3,30,6.9,6,0,0,0,93.72,124.02,0.13,997,1.8,N/A
2017,3,14,3,45,6.9,5.9,0,0,0,93.16,121.36,0.13,997,1.8,N/A
2017,3,14,4,0,6.800000000000001,5.9,0,0,0,93.81,118.64,0.13,997,1.8,N/A
2017,3,14,4,15,6.800000000000001,5.9,0,0,0,93.9,115.86,0.13,998,1.8,N/A
2017,3,14,4,30,6.7,5.9,0,0,0,94.54,113.04,0.13,998,1.8,N/A
2017,3,14,4,45,6.7,5.7,0,0,0,93.16,110.17,0.13,998,1.8,N/A
2017,3,14,5,0,6.6000000000000005,5.7,0,0,0,93.8,107.28,0.13,998,1.8,N/A
2017,3,14,5,15,6.5,5.7,0,0,0,94.45,104.37,0.13,998,1.8,N/A
2017,3,14,5,30,6.5,5.7,0,0,0,94.45,101.43,0.13,998,1.8,N/A
2017,3,14,5,45,6.5,5.5,0,0,0,93.62,98.49000000000001,0.13,998,1.8,N/A
2017,3,14,6,0,6.4,5.5,0,0,0,94.27,95.53,0.13,998,1.8,N/A
2017,3,14,6,15,6.7,5.5,0,0,0,92.34,92.58,0.13,998,2,N/A
2017,3,14,6,30,7,5.5,0,0,0,90.47,89.19,0.13,998,2.2,N/A
2017,3,14,6,45,7.300000000000001,5.7,11,0,11,89.76,86.46000000000001,0.13,998,2.4000000000000004,N/A
2017,3,14,7,0,7.6000000000000005,5.7,23,0,23,87.94,83.61,0.13,998,2.6,N/A
2017,3,14,7,15,7.7,5.7,65,285,110,87.35000000000001,80.73,0.13,998,2.7,N/A
2017,3,14,7,30,7.9,5.7,80,370,158,86.25,77.85000000000001,0.13,999,2.8000000000000003,N/A
2017,3,14,7,45,8.1,5.2,94,433,206,82.19,75,0.13,999,3,N/A
2017,3,14,8,0,8.200000000000001,5.2,104,494,255,81.64,72.18,0.13,999,3.1,N/A
2017,3,14,8,15,8.5,5.2,113,545,305,80,69.4,0.13,999,3.2,N/A
2017,3,14,8,30,8.700000000000001,5.2,139,8,142,78.93,66.66,0.13,999,3.3000000000000003,N/A
2017,3,14,8,45,8.9,4.800000000000001,128,627,403,75.29,63.980000000000004,0.13,999,3.4000000000000004,N/A
2017,3,14,9,0,9.1,4.800000000000001,133,659,449,74.28,61.36,0.13,999,3.5,N/A
2017,3,14,9,15,9.4,4.800000000000001,139,686,494,72.8,58.83,0.13,999,3.5,N/A
2017,3,14,9,30,9.600000000000001,4.800000000000001,251,157,338,71.83,56.38,0.13,999,3.6,N/A
2017,3,14,9,45,9.8,4.4,268,112,333,69.06,54.04,0.13,999,3.7,N/A
2017,3,14,10,0,10.100000000000001,4.4,288,135,371,67.69,51.81,0.13,999,3.7,N/A
2017,3,14,10,15,10.3,4.4,291,76,341,66.79,49.730000000000004,0.13,999,3.8000000000000003,N/A
2017,3,14,10,30,10.5,4.4,307,80,361,65.91,47.79,0.13,999,3.9000000000000004,N/A
2017,3,14,10,45,10.700000000000001,4.4,326,97,393,65.02,46.04,0.13,999,3.9000000000000004,N/A
2017,3,14,11,0,10.9,4.4,322,65,368,64.16,44.49,0.13,999,4,N/A
2017,3,14,11,15,11,4.4,334,70,385,63.730000000000004,43.15,0.13,999,4,N/A
2017,3,14,11,30,11.100000000000001,4.4,364,157,480,63.31,42.06,0.13,999,4.1000000000000005,N/A
2017,3,14,11,45,11.200000000000001,4.5,358,93,429,63.59,41.230000000000004,0.13,999,4.1000000000000005,N/A
2017,3,14,12,0,11.3,4.5,373,186,514,63.11,40.69,0.13,998,4.2,N/A
2017,3,14,12,15,11.4,4.5,373,210,533,62.7,40.43,0.13,998,4.2,N/A
2017,3,14,12,30,11.4,4.5,370,232,546,62.7,40.47,0.13,998,4.2,N/A
2017,3,14,12,45,11.4,4.7,373,163,496,63.49,40.81,0.13,998,4.3,N/A
2017,3,14,13,0,11.5,4.7,363,114,449,63.07,41.43,0.13,998,4.3,N/A
2017,3,14,13,15,11.5,4.7,361,145,468,63.07,42.33,0.13,998,4.3,N/A
2017,3,14,13,30,11.4,4.7,351,132,447,63.49,43.49,0.13,998,4.3,N/A
2017,3,14,13,45,11.4,4.800000000000001,343,157,454,63.88,44.88,0.13,998,4.3,N/A
2017,3,14,14,0,11.4,4.800000000000001,321,258,499,63.88,46.49,0.13,998,4.3,N/A
2017,3,14,14,15,11.3,4.800000000000001,306,262,480,64.3,48.300000000000004,0.13,998,4.3,N/A
2017,3,14,14,30,11.3,4.800000000000001,289,271,463,64.3,50.27,0.13,998,4.3,N/A
2017,3,14,14,45,11.200000000000001,4.800000000000001,283,136,366,64.79,52.4,0.13,998,4.3,N/A
2017,3,14,15,0,11.100000000000001,4.800000000000001,262,104,322,65.22,54.65,0.13,998,4.3,N/A
2017,3,14,15,15,11,4.800000000000001,246,136,320,65.65,57.03,0.13,998,4.3,N/A
2017,3,14,15,30,10.8,4.800000000000001,223,101,274,66.53,59.5,0.13,998,4.2,N/A
2017,3,14,15,45,10.700000000000001,4.800000000000001,168,14,174,66.99,62.050000000000004,0.13,998,4.2,N/A
2017,3,14,16,0,10.5,4.800000000000001,149,9,153,67.89,64.69,0.13,998,4.2,N/A
2017,3,14,16,15,10.200000000000001,4.800000000000001,143,22,152,69.25,67.38,0.13,998,4,N/A
2017,3,14,16,30,10,4.800000000000001,126,23,134,70.18,70.13,0.13,998,3.7,N/A
2017,3,14,16,45,9.700000000000001,5.2,31,0,31,73.79,72.92,0.13,998,3.5,N/A
2017,3,14,17,0,9.4,5.300000000000001,24,0,24,75.36,75.75,0.13,999,3.3000000000000003,N/A
2017,3,14,17,15,9,5.300000000000001,18,0,18,77.42,78.61,0.13,999,3.2,N/A
2017,3,14,17,30,8.6,5.300000000000001,12,0,12,79.53,81.48,0.13,999,3,N/A
2017,3,14,17,45,8.200000000000001,5.1000000000000005,8,0,8,80.7,84.35000000000001,0.13,999,2.9000000000000004,N/A
2017,3,14,18,0,7.800000000000001,5.1000000000000005,4,0,4,82.92,87.19,0.13,999,2.7,N/A
2017,3,14,18,15,7.6000000000000005,5.1000000000000005,0,0,0,84.05,89.84,0.13,999,2.8000000000000003,N/A
2017,3,14,18,30,7.5,5.1000000000000005,0,0,0,84.63,93.33,0.13,999,2.8000000000000003,N/A
2017,3,14,18,45,7.300000000000001,4.7,0,0,0,83.67,96.28,0.13,999,2.8000000000000003,N/A
2017,3,14,19,0,7.1000000000000005,4.7,0,0,0,84.82000000000001,99.23,0.13,999,2.8000000000000003,N/A
2017,3,14,19,15,7,4.7,0,0,0,85.4,102.17,0.13,999,2.8000000000000003,N/A
2017,3,14,19,30,6.9,4.7,0,0,0,85.99,105.09,0.13,999,2.9000000000000004,N/A
2017,3,14,19,45,6.7,4.4,0,0,0,85.47,107.99000000000001,0.13,999,2.9000000000000004,N/A
2017,3,14,20,0,6.6000000000000005,4.4,0,0,0,86.06,110.87,0.13,999,3,N/A
2017,3,14,20,15,6.5,4.4,0,0,0,86.74,113.71000000000001,0.13,1000,3,N/A
2017,3,14,20,30,6.4,4.4,0,0,0,87.34,116.51,0.13,1000,3.1,N/A
2017,3,14,20,45,6.2,4.2,0,0,0,87.05,119.27,0.13,1000,3.1,N/A
2017,3,14,21,0,6.1000000000000005,4.2,0,0,0,87.65,121.96000000000001,0.13,1000,3.1,N/A
2017,3,14,21,15,6,4.2,0,0,0,88.26,124.59,0.13,1000,3.2,N/A
2017,3,14,21,30,5.9,4.2,0,0,0,88.87,127.14,0.13,1000,3.2,N/A
2017,3,14,21,45,5.800000000000001,4,0,0,0,88.38,129.58,0.13,1000,3.3000000000000003,N/A
2017,3,14,22,0,5.7,4,0,0,0,88.99,131.92000000000002,0.13,1000,3.3000000000000003,N/A
2017,3,14,22,15,5.6000000000000005,4,0,0,0,89.61,134.13,0.13,1000,3.3000000000000003,N/A
2017,3,14,22,30,5.4,4,0,0,0,90.86,136.18,0.13,1000,3.3000000000000003,N/A
2017,3,14,22,45,5.300000000000001,3.9000000000000004,0,0,0,90.47,138.05,0.13,1000,3.3000000000000003,N/A
2017,3,14,23,0,5.2,3.9000000000000004,0,0,0,91.10000000000001,139.72,0.13,1000,3.3000000000000003,N/A
2017,3,14,23,15,5.1000000000000005,3.9000000000000004,0,0,0,91.74,141.16,0.13,1000,3.2,N/A
2017,3,14,23,30,5,3.9000000000000004,0,0,0,92.38,142.35,0.13,1000,3.2,N/A
2017,3,14,23,45,4.9,3.7,0,0,0,91.9,143.24,0.13,1000,3.2,N/A
2017,3,15,0,0,4.800000000000001,3.7,0,0,0,92.54,143.84,0.13,1000,3.2,N/A
2017,3,15,0,15,4.7,3.7,0,0,0,93.10000000000001,144.11,0.13,999,3.2,N/A
2017,3,15,0,30,4.6000000000000005,3.7,0,0,0,93.75,144.05,0.13,999,3.2,N/A
2017,3,15,0,45,4.5,3.6,0,0,0,94,143.67000000000002,0.13,999,3.2,N/A
2017,3,15,1,0,4.4,3.6,0,0,0,94.66,142.97,0.13,999,3.2,N/A
2017,3,15,1,15,4.4,3.6,0,0,0,94.66,141.97,0.13,999,3.2,N/A
2017,3,15,1,30,4.4,3.6,0,0,0,94.66,140.70000000000002,0.13,999,3.2,N/A
2017,3,15,1,45,4.4,3.6,0,0,0,94.66,139.18,0.13,999,3.2,N/A
2017,3,15,2,0,4.2,3.6,0,0,0,95.93,137.43,0.13,999,3.2,N/A
2017,3,15,2,15,4.1000000000000005,3.6,0,0,0,96.61,135.49,0.13,999,3.2,N/A
2017,3,15,2,30,4.1000000000000005,3.6,0,0,0,96.61,133.39000000000001,0.13,999,3.2,N/A
2017,3,15,2,45,4.1000000000000005,3.6,0,0,0,96.75,131.13,0.13,999,3.3000000000000003,N/A
2017,3,15,3,0,4.1000000000000005,3.6,0,0,0,96.75,128.75,0.13,999,3.3000000000000003,N/A
2017,3,15,3,15,4.1000000000000005,3.6,0,0,0,96.75,126.27,0.13,999,3.3000000000000003,N/A
2017,3,15,3,30,4,3.6,0,0,0,97.43,123.69,0.13,999,3.3000000000000003,N/A
2017,3,15,3,45,4,3.7,0,0,0,97.83,121.04,0.13,999,3.3000000000000003,N/A
2017,3,15,4,0,4,3.7,0,0,0,97.83,118.32000000000001,0.13,999,3.3000000000000003,N/A
2017,3,15,4,15,4,3.7,0,0,0,97.83,115.55,0.13,999,3.2,N/A
2017,3,15,4,30,3.9000000000000004,3.7,0,0,0,98.52,112.72,0.13,999,3.2,N/A
2017,3,15,4,45,3.9000000000000004,3.8000000000000003,0,0,0,99.04,109.87,0.13,999,3.2,N/A
2017,3,15,5,0,3.9000000000000004,3.8000000000000003,0,0,0,99.04,106.98,0.13,999,3.2,N/A
2017,3,15,5,15,3.9000000000000004,3.8000000000000003,0,0,0,99.04,104.06,0.13,999,3.1,N/A
2017,3,15,5,30,4,3.8000000000000003,0,0,0,98.35000000000001,101.13,0.13,999,3.1,N/A
2017,3,15,5,45,4,3.9000000000000004,0,0,0,99.19,98.19,0.13,999,3.1,N/A
2017,3,15,6,0,4.1000000000000005,3.9000000000000004,0,0,0,98.49000000000001,95.23,0.13,999,3.1,N/A
2017,3,15,6,15,4.6000000000000005,3.9000000000000004,0,0,0,95.11,92.28,0.13,999,3.4000000000000004,N/A
2017,3,15,6,30,5.1000000000000005,3.9000000000000004,4,0,4,91.86,88.93,0.13,999,3.6,N/A
2017,3,15,6,45,5.6000000000000005,4.5,24,17,25,92.55,86.17,0.13,1000,3.9000000000000004,N/A
2017,3,15,7,0,6.1000000000000005,4.5,52,66,59,89.41,83.31,0.13,1000,4.1000000000000005,N/A
2017,3,15,7,15,6.6000000000000005,4.5,79,130,101,86.39,80.43,0.13,1000,4.3,N/A
2017,3,15,7,30,7,4.5,103,197,146,84.05,77.55,0.13,1000,4.5,N/A
2017,3,15,7,45,7.5,4.9,121,279,195,83.32000000000001,74.69,0.13,1000,4.7,N/A
2017,3,15,8,0,8,4.9,136,337,241,80.53,71.87,0.13,1000,4.9,N/A
2017,3,15,8,15,8.4,4.9,146,157,202,78.38,69.08,0.13,1000,4.9,N/A
2017,3,15,8,30,8.8,4.9,164,433,337,76.29,66.34,0.13,1000,5,N/A
2017,3,15,8,45,9.200000000000001,4.9,167,498,388,74.74,63.65,0.13,1000,5.1000000000000005,N/A
2017,3,15,9,0,9.700000000000001,5,176,533,434,72.35000000000001,61.03,0.13,1001,5.1000000000000005,N/A
2017,3,15,9,15,10,4.9,184,563,478,70.84,58.49,0.13,1000,5.1000000000000005,N/A
2017,3,15,9,30,10.4,5,192,589,521,68.98,56.03,0.13,1000,5.1000000000000005,N/A
2017,3,15,9,45,10.700000000000001,5,187,637,565,68.03,53.68,0.13,1000,5.1000000000000005,N/A
2017,3,15,10,0,11.100000000000001,5,192,656,601,66.25,51.45,0.13,1000,5.1000000000000005,N/A
2017,3,15,10,15,11.3,5,197,673,635,65.38,49.35,0.13,1000,5.1000000000000005,N/A
2017,3,15,10,30,11.600000000000001,5,201,687,665,64.1,47.42,0.13,1000,5.1000000000000005,N/A
2017,3,15,10,45,11.8,5.2,169,769,707,63.800000000000004,45.660000000000004,0.13,1000,5,N/A
2017,3,15,11,0,12.100000000000001,5.2,172,781,733,62.550000000000004,44.09,0.13,1000,5,N/A
2017,3,15,11,15,12.200000000000001,5.2,354,223,518,62.14,42.76,0.13,1000,5,N/A
2017,3,15,11,30,12.4,5.2,175,794,768,61.33,41.660000000000004,0.13,1000,4.9,N/A
2017,3,15,11,45,12.5,5.2,181,790,778,61.21,40.83,0.13,1000,4.9,N/A
2017,3,15,12,0,12.700000000000001,5.2,367,255,561,60.42,40.29,0.13,1000,4.9,N/A
2017,3,15,12,15,12.700000000000001,5.2,182,794,789,60.42,40.03,0.13,1000,4.9,N/A
2017,3,15,12,30,12.8,5.2,375,215,539,59.97,40.08,0.13,999,4.800000000000001,N/A
2017,3,15,12,45,12.8,5.2,364,268,568,59.74,40.42,0.13,999,4.800000000000001,N/A
2017,3,15,13,0,12.8,5.2,366,228,538,59.74,41.06,0.13,999,4.800000000000001,N/A
2017,3,15,13,15,12.8,5.2,360,118,448,59.74,41.97,0.13,999,4.800000000000001,N/A
2017,3,15,13,30,12.8,5.2,355,156,469,59.74,43.14,0.13,999,4.800000000000001,N/A
2017,3,15,13,45,12.700000000000001,5,344,188,478,59.4,44.550000000000004,0.13,999,4.800000000000001,N/A
2017,3,15,14,0,12.700000000000001,5,325,98,392,59.4,46.18,0.13,999,4.800000000000001,N/A
2017,3,15,14,15,12.600000000000001,5,316,211,457,59.79,47.99,0.13,999,4.800000000000001,N/A
2017,3,15,14,30,12.5,5,290,278,469,60.18,49.980000000000004,0.13,999,4.800000000000001,N/A
2017,3,15,14,45,12.5,4.800000000000001,283,112,351,59.300000000000004,52.120000000000005,0.13,999,4.800000000000001,N/A
2017,3,15,15,0,12.4,4.800000000000001,267,162,361,59.63,54.39,0.13,998,4.7,N/A
2017,3,15,15,15,12.200000000000001,4.800000000000001,248,159,335,60.42,56.77,0.13,998,4.6000000000000005,N/A
2017,3,15,15,30,12,4.800000000000001,222,87,267,61.22,59.25,0.13,998,4.6000000000000005,N/A
2017,3,15,15,45,11.9,4.7,165,10,170,61.17,61.82,0.13,998,4.5,N/A
2017,3,15,16,0,11.700000000000001,4.7,137,0,137,61.980000000000004,64.46000000000001,0.13,998,4.4,N/A
2017,3,15,16,15,11.3,4.7,111,0,111,63.63,67.16,0.13,998,4.1000000000000005,N/A
2017,3,15,16,30,10.9,4.7,115,0,115,65.41,69.92,0.13,999,3.9000000000000004,N/A
2017,3,15,16,45,10.5,5.2,77,0,77,69.58,72.72,0.13,999,3.6,N/A
2017,3,15,17,0,10.200000000000001,5.2,59,0,59,70.99,75.55,0.13,999,3.3000000000000003,N/A
2017,3,15,17,15,9.700000000000001,5.2,43,0,43,73.4,78.41,0.13,999,3.2,N/A
2017,3,15,17,30,9.200000000000001,5.2,69,143,91,75.9,81.29,0.13,999,3.1,N/A
2017,3,15,17,45,8.700000000000001,4.800000000000001,44,81,52,76.39,84.17,0.13,999,3,N/A
2017,3,15,18,0,8.200000000000001,4.800000000000001,19,19,20,79.01,87.01,0.13,999,2.9000000000000004,N/A
2017,3,15,18,15,8,4.800000000000001,0,0,0,80.09,89.68,0.13,999,3,N/A
2017,3,15,18,30,7.800000000000001,4.800000000000001,0,0,0,81.18,93.14,0.13,999,3,N/A
2017,3,15,18,45,7.6000000000000005,4.4,0,0,0,79.99,96.09,0.13,999,3,N/A
2017,3,15,19,0,7.4,4.4,0,0,0,81.09,99.04,0.13,999,3,N/A
